temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,7/01/2023,165,1332,6526800,18.14759078
night,prediction,7/01/2023,166,1330,6517000,18.79603341
night,prediction,7/01/2023,167,1334,6536600,17.55158009
night,prediction,7/01/2023,168,1343,6580700,18.48737482
night,prediction,7/01/2023,169,1342,6575800,16.73773587
night,prediction,7/01/2023,170,1333,6531700,16.56133696
night,prediction,7/01/2023,171,1329,6512100,16.10923187
night,prediction,7/01/2023,172,1332,6526800,17.49188745
night,prediction,7/01/2023,173,1342,6575800,18.47055963
night,prediction,7/01/2023,174,1441,7060900,17.25530062
night,prediction,7/01/2023,175,1453,7119700,18.00654011
night,prediction,7/01/2023,176,1442,7065800,18.83754654
night,prediction,7/01/2023,177,1441,7060900,18.31457969
night,prediction,7/01/2023,178,1443,7070700,18.84970378
night,prediction,7/01/2023,179,1439,7051100,17.57816517
night,prediction,7/01/2023,180,1444,7075600,16.18874305
night,prediction,7/01/2023,181,1448,7095200,15.80377047
night,prediction,7/01/2023,182,1443,7070700,18.70648623
night,prediction,7/01/2023,183,1444,7075600,15.72659005
night,prediction,7/01/2023,184,1451,7109900,17.40356636
night,prediction,7/01/2023,185,1545,7570500,17.51424575
night,prediction,7/01/2023,186,1546,7575400,18.43455201
night,prediction,7/01/2023,187,1544,7565600,18.43778376
night,prediction,7/01/2023,188,1545,7570500,18.91788567
night,prediction,7/01/2023,189,1543,7560700,16.83093388
night,prediction,7/01/2023,190,1543,7560700,16.04939249
night,prediction,7/01/2023,191,1546,7575400,20.79797271
night,prediction,7/01/2023,192,1547,7580300,15.43249368
night,prediction,7/01/2023,193,1545,7570500,15.64646905
night,prediction,7/01/2023,194,1545,7570500,18.17729158
night,prediction,7/01/2023,195,1545,7570500,16.74690657
night,prediction,7/01/2023,196,1659,8129100,16.61475456
night,prediction,7/01/2023,197,1651,8089900,18.68615827
night,prediction,7/01/2023,198,1655,8109500,18.62909534
night,prediction,7/01/2023,199,1665,8158500,18.46595334
night,prediction,7/01/2023,200,1665,8158500,16.81198035
night,prediction,7/01/2023,201,1653,8099700,16.028737
night,prediction,7/01/2023,202,1657,8119300,21.17265326
night,prediction,7/01/2023,203,1652,8094800,15.67540326
night,prediction,7/01/2023,204,1662,8143800,15.39719247
night,prediction,7/01/2023,205,1651,8089900,17.40732269
night,prediction,7/01/2023,206,1652,8094800,15.96219965
night,prediction,7/01/2023,207,1766,8653400,18.77706037
night,prediction,7/01/2023,208,1763,8638700,17.42957442
night,prediction,7/01/2023,209,1765,8648500,21.56897844
night,prediction,7/01/2023,210,1769,8668100,15.7220145
night,prediction,7/01/2023,211,1761,8628900,15.43252425
night,prediction,7/01/2023,212,1764,8643600,16.514557
night,prediction,7/01/2023,213,1771,8677900,16.18237847
night,prediction,7/01/2023,214,1761,8628900,18.25540235
night,prediction,7/01/2023,215,1768,8663200,15.28961
night,prediction,7/01/2023,216,1767,8658300,18.75696855
night,prediction,7/01/2023,217,1772,8682800,20.40707252
night,prediction,7/01/2023,218,1867,9148300,17.10913879
night,prediction,7/01/2023,219,1864,9133600,18.6131803
night,prediction,7/01/2023,220,1868,9153200,18.40688991
night,prediction,7/01/2023,221,1868,9153200,17.36538274
night,prediction,7/01/2023,222,1871,9167900,18.3386718
night,prediction,7/01/2023,223,1864,9133600,16.09927822
night,prediction,7/01/2023,224,1866,9143400,21.27610698
night,prediction,7/01/2023,225,1871,9167900,14.99888542
night,prediction,7/01/2023,226,1871,9167900,15.31382536
night,prediction,7/01/2023,227,1872,9172800,15.96891733
night,prediction,7/01/2023,228,1863,9128700,16.41474605
night,prediction,7/01/2023,229,1977,9687300,18.35798649
night,prediction,7/01/2023,230,1973,9667700,18.37871074
night,prediction,7/01/2023,231,1970,9653000,17.89436819
