temporal,use,date,ID,COUNT,AREA,MEAN
day,prediction,27/01/2023,182,7879,7091100,29.76863027
day,prediction,27/01/2023,183,7852,7066800,32.37381491
day,prediction,27/01/2023,184,7860,7074000,35.11304474
day,prediction,27/01/2023,185,8429,7586100,35.14163027
day,prediction,27/01/2023,186,8433,7589700,31.70372742
day,prediction,27/01/2023,187,8432,7588800,29.8972225
day,prediction,27/01/2023,188,8428,7585200,30.008905
day,prediction,27/01/2023,189,8430,7587000,33.02434717
day,prediction,27/01/2023,190,8427,7584300,33.29676888
day,prediction,27/01/2023,191,8406,7565400,25.21742336
day,prediction,27/01/2023,192,8424,7581600,32.59580494
day,prediction,27/01/2023,193,8436,7592400,32.90051494
day,prediction,27/01/2023,194,8426,7583400,35.20958085
day,prediction,27/01/2023,195,8431,7587900,33.84959045
day,prediction,27/01/2023,196,9007,8106300,33.28504014
day,prediction,27/01/2023,197,9011,8109900,31.60801393
day,prediction,27/01/2023,198,9014,8112600,29.434596
day,prediction,27/01/2023,199,8999,8099100,29.78866916
day,prediction,27/01/2023,200,9007,8106300,33.1771483
day,prediction,27/01/2023,201,9027,8124300,32.79733506
day,prediction,27/01/2023,202,9016,8114400,24.15186236
day,prediction,27/01/2023,203,9012,8110800,32.93216006
day,prediction,27/01/2023,204,9012,8110800,33.3025454
day,prediction,27/01/2023,205,9002,8101800,34.95394913
day,prediction,27/01/2023,206,9003,8102700,34.21081862
day,prediction,27/01/2023,207,9595,8635500,30.27518467
day,prediction,27/01/2023,208,9603,8642700,32.96009091
day,prediction,27/01/2023,209,9620,8658000,22.47942991
day,prediction,27/01/2023,210,9613,8651700,34.31156748
day,prediction,27/01/2023,211,9601,8640900,33.59626205
day,prediction,27/01/2023,212,9601,8640900,33.0442644
day,prediction,27/01/2023,213,9596,8636400,33.20565068
day,prediction,27/01/2023,214,9613,8651700,29.96174819
day,prediction,27/01/2023,215,9604,8643600,32.42511814
day,prediction,27/01/2023,216,9601,8640900,31.49154049
day,prediction,27/01/2023,217,9605,8644500,23.341245
day,prediction,27/01/2023,218,10168,9151200,32.97553699
day,prediction,27/01/2023,219,10170,9153000,30.14244426
day,prediction,27/01/2023,220,10169,9152100,30.37314389
day,prediction,27/01/2023,221,10174,9156600,32.79384986
day,prediction,27/01/2023,222,10178,9160200,29.98361702
day,prediction,27/01/2023,223,10162,9145800,33.26743156
day,prediction,27/01/2023,224,10158,9142200,22.05989639
day,prediction,27/01/2023,225,10182,9163800,31.95978872
day,prediction,27/01/2023,226,10182,9163800,33.96445941
day,prediction,27/01/2023,227,10177,9159300,34.74646797
day,prediction,27/01/2023,228,10165,9148500,34.98818082
day,prediction,27/01/2023,229,10768,9691200,30.07566653
day,prediction,27/01/2023,230,10754,9678600,34.539683
day,prediction,27/01/2023,231,10771,9693900,29.06131842
day,prediction,27/01/2023,232,10755,9679500,31.95227625
day,prediction,27/01/2023,233,10754,9678600,29.88761107
day,prediction,27/01/2023,234,10782,9703800,33.18315342
