p_id,source,date,lst_pred
162,cws,27/12/2022,25.51486309
163,cws,27/12/2022,26.83126458
164,cws,27/12/2022,25.35018841
165,cws,27/12/2022,29.07374403
166,cws,27/12/2022,29.41996211
167,cws,27/12/2022,26.70208171
168,cws,27/12/2022,27.7658145
169,cws,27/12/2022,28.65003442
170,cws,27/12/2022,25.01803384
171,cws,27/12/2022,26.21749388
173,cws,27/12/2022,27.12167453
174,cws,27/12/2022,26.92943523
400,prws,27/12/2022,24.55006987
200,prws,27/12/2022,26.22361185
600,prws,27/12/2022,27.54385828
500,prws,27/12/2022,27.39234288
300,prws,27/12/2022,26.46378363
1074,cws,27/12/2022,26.44160895
1084,cws,27/12/2022,-9999
1097,cws,27/12/2022,-9999
1116,cws,27/12/2022,26.81388425
1154,cws,27/12/2022,27.75732127
1217,cws,27/12/2022,28.18887559
1249,cws,27/12/2022,-9999
1256,cws,27/12/2022,25.51610918
1301,cws,27/12/2022,-9999
1365,cws,27/12/2022,27.39322798
138,cws,27/12/2022,28.47601329
139,cws,27/12/2022,25.64282386
1004,cws,7/01/2023,15.18975071
1010,cws,7/01/2023,19.63898935
1011,cws,7/01/2023,17.62047041
1016,cws,7/01/2023,20.36502416
1017,cws,7/01/2023,18.80606645
1026,cws,7/01/2023,17.87219354
1030,cws,7/01/2023,18.36326342
1031,cws,7/01/2023,15.5431182
1036,cws,7/01/2023,18.95473652
1039,cws,7/01/2023,18.878729
1056,cws,7/01/2023,20.04777338
1067,cws,7/01/2023,17.14439027
1069,cws,7/01/2023,19.06791713
1077,cws,7/01/2023,21.20630244
1078,cws,7/01/2023,19.34618753
1085,cws,7/01/2023,18.01730538
1088,cws,7/01/2023,20.09282204
1093,cws,7/01/2023,20.74980678
1094,cws,7/01/2023,20.31125933
1099,cws,7/01/2023,18.64926662
1101,cws,7/01/2023,17.26994445
1104,cws,7/01/2023,18.19351536
1113,cws,7/01/2023,17.66011975
1114,cws,7/01/2023,18.23444294
1115,cws,7/01/2023,18.73587224
1121,cws,7/01/2023,18.52011718
1122,cws,7/01/2023,18.41329677
1126,cws,7/01/2023,19.55009541
1130,cws,7/01/2023,17.6427436
1142,cws,7/01/2023,17.82811979
1144,cws,7/01/2023,18.31886103
1149,cws,7/01/2023,18.34449468
1159,cws,7/01/2023,19.87678833
1160,cws,7/01/2023,17.48633044
1166,cws,7/01/2023,20.99134938
1168,cws,7/01/2023,16.73927172
1169,cws,7/01/2023,16.62636062
1180,cws,7/01/2023,18.66553316
1182,cws,7/01/2023,19.50501412
1185,cws,7/01/2023,17.88638878
1186,cws,7/01/2023,19.45556346
1188,cws,7/01/2023,18.34852792
1191,cws,7/01/2023,18.36467414
1192,cws,7/01/2023,18.53305999
1197,cws,7/01/2023,17.4562626
1203,cws,7/01/2023,19.4619836
1204,cws,7/01/2023,18.0439366
1209,cws,7/01/2023,17.02986818
1211,cws,7/01/2023,17.75918765
