temporal,date,id,mean_lst,distance,direction,area,use,temp_id,date_id,gradient_id,buffer_id,delta_T,delta_T_base,mean_lst_base
night,2022-12-03,218,18.6539,18,225,915.58915721,prediction,2,1,2_1_225,2_225_18,0.5779999999999994,0.6606005500000016,17.88446327
night,2022-12-03,230,20.2511,19,225,967.914389442,prediction,2,1,2_1_225,2_225_19,1.5972000000000008,1.5610520099999974,19.44551528
night,2022-12-03,241,20.4707,20,225,1020.24029023,prediction,2,1,2_1_225,2_225_20,0.2195999999999998,0.17390965000000236,19.61942493
night,2022-12-03,251,20.4019,21,225,1073.74745918,prediction,2,1,2_1_225,2_225_21,-0.06879999999999953,-0.0386419999999994,19.58078293
night,2022-12-03,264,20.269,22,225,1125.00912546,prediction,2,1,2_1_225,2_225_22,-0.1329000000000029,-0.10074220000000267,19.48004073
night,2022-12-03,275,20.0768,23,225,1177.34236285,prediction,2,1,2_1_225,2_225_23,-0.1921999999999997,-0.2536363499999972,19.22640438
night,2022-12-03,287,19.8969,24,225,1229.6762407,prediction,2,1,2_1_225,2_225_24,-0.17989999999999995,-0.20195730000000012,19.02444708
night,2022-12-03,299,19.263,25,225,1282.0107427,prediction,2,1,2_1_225,2_225_25,-0.633899999999997,-0.5059010400000012,18.51854604
night,2022-12-03,310,18.3122,26,225,1336.09378827,prediction,2,1,2_1_225,2_225_26,-0.950800000000001,-0.8034329299999996,17.71511311
night,2022-12-03,321,18.8079,27,225,1386.81886773,prediction,2,1,2_1_225,2_225_27,0.49569999999999936,0.6138699699999997,18.32898308
night,2022-12-03,332,18.8459,28,225,1439.16057605,prediction,2,1,2_1_225,2_225_28,0.038000000000000256,0.013392450000001332,18.34237553
night,2022-12-03,343,18.9966,29,225,1491.5029301,prediction,2,1,2_1_225,2_225_29,0.1507000000000005,0.10438069999999655,18.44675623
night,2022-12-03,354,18.9836,30,225,1543.84595568,prediction,2,1,2_1_225,2_225_30,-0.013000000000001677,-0.03482079999999854,18.41193543
night,2022-12-03,36,20.6969,1,255,26.1493125373,prediction,2,1,2_1_255,2_255_1,-0.6360810000000008,-0.8039212000000013,19.4260788
night,2022-12-03,48,20.867,2,255,78.5069401867,prediction,2,1,2_1_255,2_255_2,0.17010000000000147,0.14429718000000236,19.57037598
night,2022-12-03,63,21.3089,3,255,130.87662654,prediction,2,1,2_1_255,2_255_3,0.4419000000000004,0.5009133099999978,20.07128929
night,2022-12-03,72,21.4695,4,255,183.253658741,prediction,2,1,2_1_255,2_255_4,0.16059999999999874,0.17876938999999936,20.25005868
night,2022-12-03,85,20.6772,5,255,235.606875989,prediction,2,1,2_1_255,2_255_5,-0.7923000000000009,-0.8137189799999973,19.4363397
night,2022-12-03,95,20.2728,6,255,287.979473221,prediction,2,1,2_1_255,2_255_6,-0.404399999999999,-0.3800885600000008,19.05625114
night,2022-12-03,106,20.6998,7,255,340.308783293,prediction,2,1,2_1_255,2_255_7,0.4269999999999996,0.5192717099999982,19.57552285
night,2022-12-03,118,20.7785,8,255,392.727876477,prediction,2,1,2_1_255,2_255_8,0.07870000000000132,0.029638640000001715,19.60516149
night,2022-12-03,128,20.7143,9,255,445.100751387,prediction,2,1,2_1_255,2_255_9,-0.06419999999999959,-0.1361764600000015,19.46898503
night,2022-12-03,139,20.5589,10,255,497.419046738,prediction,2,1,2_1_255,2_255_10,-0.1554000000000002,-0.21319703999999717,19.25578799
night,2022-12-03,151,20.7791,11,255,547.10469891,prediction,2,1,2_1_255,2_255_11,0.2201999999999984,0.20664696999999776,19.46243496
night,2022-12-03,161,19.947,12,255,601.640315573,prediction,2,1,2_1_255,2_255_12,-0.8321000000000005,-0.8432457699999993,18.61918919
night,2022-12-03,172,19.912,13,255,653.962746366,prediction,2,1,2_1_255,2_255_13,-0.03500000000000014,0.15311434999999918,18.77230354
night,2022-12-03,184,19.668,14,255,707.267285282,prediction,2,1,2_1_255,2_255_14,-0.24399999999999977,-0.08195290999999827,18.69035063
night,2022-12-03,195,18.8273,15,255,758.755698383,prediction,2,1,2_1_255,2_255_15,-0.8406999999999982,-0.841199060000001,17.84915157
night,2022-12-03,206,18.1025,16,255,811.091073808,prediction,2,1,2_1_255,2_255_16,-0.7248000000000019,-0.723543509999999,17.12560806
night,2022-12-03,210,18.0793,17,255,864.328430686,prediction,2,1,2_1_255,2_255_17,-0.02319999999999922,0.020100379999998808,17.14570844
night,2022-12-03,227,18.4657,18,255,915.873920636,prediction,2,1,2_1_255,2_255_18,0.3863999999999983,0.4217011900000003,17.56740963
night,2022-12-03,238,18.2998,19,255,968.218473936,prediction,2,1,2_1_255,2_255_19,-0.16589999999999705,-0.11793210000000087,17.44947753
night,2022-12-03,249,17.8233,20,255,1020.56405306,prediction,2,1,2_1_255,2_255_20,-0.4765000000000015,-0.4873352199999985,16.96214231
night,2022-12-03,261,18.1189,21,255,1074.50378336,prediction,2,1,2_1_255,2_255_21,0.2956000000000003,0.3863437300000001,17.34848604
night,2022-12-03,271,18.3054,22,255,1125.41362315,prediction,2,1,2_1_255,2_255_22,0.18649999999999878,0.29948963000000006,17.64797567
night,2022-12-03,282,18.106,23,255,1177.76947909,prediction,2,1,2_1_255,2_255_23,-0.19939999999999714,-0.1544378799999997,17.49353779
night,2022-12-03,293,18.1543,24,255,1230.12637227,prediction,2,1,2_1_255,2_255_24,0.04829999999999757,0.08912035999999901,17.58265815
night,2022-12-03,304,17.8294,25,255,1282.48427264,prediction,2,1,2_1_255,2_255_25,-0.3248999999999995,-0.29450544999999906,17.2881527
night,2022-12-03,315,17.566,26,255,1336.53171427,prediction,2,1,2_1_255,2_255_26,-0.26340000000000074,-0.22288039000000026,17.06527231
night,2022-12-03,326,17.4662,27,255,1387.33562104,prediction,2,1,2_1_255,2_255_27,-0.09979999999999833,-0.12907966999999942,16.93619264
night,2022-12-03,337,17.1328,28,255,1439.70166378,prediction,2,1,2_1_255,2_255_28,-0.33340000000000103,-0.2615549399999999,16.6746377
night,2022-12-03,348,18.3075,29,255,1492.06879036,prediction,2,1,2_1_255,2_255_29,1.1747000000000014,1.2693691099999995,17.94400681
night,2022-12-03,360,18.5984,30,255,1544.43689287,prediction,2,1,2_1_255,2_255_30,0.2909000000000006,0.24599562999999947,18.19000244
night,2022-12-03,38,20.7045,1,285,26.149320641,prediction,2,1,2_1_285,2_285_1,-0.6284810000000007,-0.6062697700000008,19.62373023
night,2022-12-03,52,20.6077,2,285,78.5097908779,prediction,2,1,2_1_285,2_285_2,-0.09679999999999822,-0.09497370999999788,19.52875652
night,2022-12-03,62,20.941,3,285,130.87356057,prediction,2,1,2_1_285,2_285_3,0.3332999999999977,0.3339703599999986,19.86272688
night,2022-12-03,73,21.3363,4,285,183.255763257,prediction,2,1,2_1_285,2_285_4,0.3953000000000024,0.2515801499999988,20.11430703
night,2022-12-03,84,21.1155,5,285,235.605230044,prediction,2,1,2_1_285,2_285_5,-0.22080000000000055,-0.15474455999999748,19.95956247
night,2022-12-03,96,19.2882,6,285,287.981779618,prediction,2,1,2_1_285,2_285_6,-1.827300000000001,-1.534045350000003,18.42551712
night,2022-12-03,107,19.8255,7,285,340.309803081,prediction,2,1,2_1_285,2_285_7,0.5373000000000019,0.780627410000001,19.20614453
night,2022-12-03,117,20.2449,8,285,392.725912691,prediction,2,1,2_1_285,2_285_8,0.41939999999999955,0.41427737000000064,19.6204219
night,2022-12-03,129,20.3115,9,285,445.105153265,prediction,2,1,2_1_285,2_285_9,0.06659999999999755,0.02622175999999854,19.64664366
night,2022-12-03,140,20.6905,10,285,497.420665061,prediction,2,1,2_1_285,2_285_10,0.37900000000000134,0.3297395500000029,19.97638321
night,2022-12-03,150,20.5298,11,285,547.10048277,prediction,2,1,2_1_285,2_285_11,-0.1606999999999985,-0.25611601000000306,19.7202672
night,2022-12-03,162,20.752,12,285,601.64126025,prediction,2,1,2_1_285,2_285_12,0.2221999999999973,0.13784967000000137,19.85811687
night,2022-12-03,173,20.662,13,285,653.963824959,prediction,2,1,2_1_285,2_285_13,-0.08999999999999986,-0.17399728999999908,19.68411958
night,2022-12-03,177,20.589,14,285,707.077105223,prediction,2,1,2_1_285,2_285_14,-0.0730000000000004,-0.0878401800000006,19.5962794
night,2022-12-03,194,20.5498,15,285,758.728805537,prediction,2,1,2_1_285,2_285_15,-0.03919999999999746,-0.03816996000000117,19.55810944
night,2022-12-03,205,19.8477,16,285,811.062448387,prediction,2,1,2_1_285,2_285_16,-0.7021000000000015,-0.7069642599999995,18.85114518
night,2022-12-03,17,19.4377,17,285,864.783493136,prediction,2,1,2_1_285,2_285_17,-0.41000000000000014,-0.37607985,18.47506533
night,2022-12-03,228,18.9287,18,285,915.900561915,prediction,2,1,2_1_285,2_285_18,-0.5090000000000003,-0.4061862999999981,18.06887903
night,2022-12-03,239,18.3352,19,285,968.246820865,prediction,2,1,2_1_285,2_285_19,-0.5934999999999988,-0.4441665400000012,17.62471249
night,2022-12-03,250,18.365,20,285,1020.59402321,prediction,2,1,2_1_285,2_285_20,0.02979999999999805,0.20382842999999795,17.82854092
night,2022-12-03,259,18.2727,21,285,1074.20728628,prediction,2,1,2_1_285,2_285_21,-0.09229999999999805,0.014920390000000339,17.84346131
night,2022-12-03,272,17.7594,22,285,1125.41494883,prediction,2,1,2_1_285,2_285_22,-0.513300000000001,-0.5639306499999996,17.27953066
night,2022-12-03,283,17.5695,23,285,1177.77099231,prediction,2,1,2_1_285,2_285_23,-0.18989999999999796,-0.23706301999999724,17.04246764
night,2022-12-03,294,17.1454,24,285,1230.12815714,prediction,2,1,2_1_285,2_285_24,-0.4241000000000028,-0.4590145200000002,16.58345312
night,2022-12-03,305,17.0495,25,285,1282.48626986,prediction,2,1,2_1_285,2_285_25,-0.09590000000000032,-0.02604911000000243,16.55740401
night,2022-12-03,316,17.3873,26,285,1336.53812588,prediction,2,1,2_1_285,2_285_26,0.33780000000000143,0.3890422600000001,16.94644627
night,2022-12-03,327,17.4001,27,285,1387.33847392,prediction,2,1,2_1_285,2_285_27,0.01279999999999859,0.13193865999999943,17.07838493
night,2022-12-03,338,17.508,28,285,1439.70478145,prediction,2,1,2_1_285,2_285_28,0.10790000000000077,0.10595781000000315,17.18434274
night,2022-12-03,349,17.5283,29,285,1492.07222963,prediction,2,1,2_1_285,2_285_29,0.020300000000002427,0.02021242000000001,17.20455516
night,2022-12-03,39,20.8853,1,315,26.1495677872,prediction,2,1,2_1_315,2_315_1,-0.44768099999999933,-0.38263510999999895,19.84736489
night,2022-12-03,47,21.0607,2,315,78.506588238,prediction,2,1,2_1_315,2_315_2,0.17539999999999978,0.37029589999999857,20.21766079
night,2022-12-03,61,20.4939,3,315,130.873391001,prediction,2,1,2_1_315,2_315_3,-0.5668000000000006,-0.6025029400000008,19.61515785
night,2022-12-03,74,20.4528,4,315,183.256425919,prediction,2,1,2_1_315,2_315_4,-0.041100000000000136,-0.1829655499999987,19.4321923
night,2022-12-03,83,19.5948,5,315,235.603359681,prediction,2,1,2_1_315,2_315_5,-0.8580000000000005,-0.8682406399999998,18.56395166
night,2022-12-03,94,19.5404,6,315,287.977630168,prediction,2,1,2_1_315,2_315_6,-0.05439999999999756,-0.059360240000000175,18.50459142
night,2022-12-03,105,19.7113,7,315,340.304761915,prediction,2,1,2_1_315,2_315_7,0.1708999999999996,0.2879864699999999,18.79257789
night,2022-12-03,116,19.255,8,315,392.718288014,prediction,2,1,2_1_315,2_315_8,-0.45630000000000237,-0.21118952000000135,18.58138837
night,2022-12-03,127,19.3814,9,315,445.092654475,prediction,2,1,2_1_315,2_315_9,0.1264000000000003,0.35747986000000154,18.93886823
night,2022-12-03,138,19.1376,10,315,497.40865149,prediction,2,1,2_1_315,2_315_10,-0.24380000000000024,-0.17474186000000103,18.76412637
night,2022-12-03,149,18.5084,11,315,547.068358919,prediction,2,1,2_1_315,2_315_11,-0.6291999999999973,-0.7192279600000013,18.04489841
night,2022-12-03,160,18.4518,12,315,601.620474081,prediction,2,1,2_1_315,2_315_12,-0.05660000000000309,-0.07466540999999793,17.970233
night,2022-12-03,171,18.3473,13,315,653.939654538,prediction,2,1,2_1_315,2_315_13,-0.10449999999999804,-0.0757573899999997,17.89447561
night,2022-12-03,183,17.9537,14,315,707.256506323,prediction,2,1,2_1_315,2_315_14,-0.3935999999999993,-0.24084026999999963,17.65363534
night,2022-12-03,193,17.9348,15,315,758.727653744,prediction,2,1,2_1_315,2_315_15,-0.018900000000002137,0.07005367000000007,17.72368901
night,2022-12-03,204,17.7874,16,315,811.059153639,prediction,2,1,2_1_315,2_315_16,-0.14739999999999753,-0.16855656000000252,17.55513245
night,2022-12-03,211,18.0377,17,315,864.340763528,prediction,2,1,2_1_315,2_315_17,0.2502999999999993,0.12544746000000018,17.68057991
night,2022-12-03,226,18.1011,18,315,915.83925752,prediction,2,1,2_1_315,2_315_18,0.0633999999999979,-0.004865599999998693,17.67571431
night,2022-12-03,237,18.4042,19,315,968.179492611,prediction,2,1,2_1_315,2_315_19,0.3031000000000006,0.3100178100000015,17.98573212
night,2022-12-03,248,18.2353,20,315,1020.52043405,prediction,2,1,2_1_315,2_315_20,-0.16890000000000072,-0.23570684000000242,17.75002528
night,2022-12-03,260,17.9567,21,315,1074.27874941,prediction,2,1,2_1_315,2_315_21,-0.2785999999999973,-0.3216750399999988,17.42835024
night,2022-12-03,270,17.8502,22,315,1125.34266539,prediction,2,1,2_1_315,2_315_22,-0.10650000000000048,-0.08365986000000092,17.34469038
night,2022-12-03,281,18.5616,23,315,1177.69223154,prediction,2,1,2_1_315,2_315_23,0.7113999999999976,0.7162538900000008,18.06094427
night,2022-12-03,292,18.2885,24,315,1230.0425277,prediction,2,1,2_1_315,2_315_24,-0.27309999999999945,-0.3529970099999993,17.70794726
night,2022-12-03,303,18.1688,25,315,1282.39359165,prediction,2,1,2_1_315,2_315_25,-0.11969999999999814,-0.14718109000000013,17.56076617
night,2022-12-03,314,18.223,26,315,1336.49391968,prediction,2,1,2_1_315,2_315_26,0.05419999999999803,0.047066349999997925,17.60783252
night,2022-12-03,325,17.9825,27,315,1387.23503065,prediction,2,1,2_1_315,2_315_27,-0.24049999999999727,-0.30442530999999917,17.30340721
night,2022-12-03,336,17.2077,28,315,1439.59346859,prediction,2,1,2_1_315,2_315_28,-0.7748000000000026,-0.9129243500000008,16.39048286
night,2022-12-03,347,16.9039,29,315,1491.95272129,prediction,2,1,2_1_315,2_315_29,-0.30379999999999896,-0.4655232999999992,15.92495956
night,2022-12-03,358,16.8718,30,315,1544.3126586,prediction,2,1,2_1_315,2_315_30,-0.032099999999999795,-0.05049848999999895,15.87446107
night,2022-12-03,41,21.4739,1,345,26.1500688971,prediction,2,1,2_1_345,2_345_1,0.14091900000000024,0.20286241999999888,20.43286242
night,2022-12-03,49,21.6626,2,345,78.5070511329,prediction,2,1,2_1_345,2_345_2,0.18870000000000076,0.3764027200000015,20.80926514
night,2022-12-03,60,21.1157,3,345,130.872835727,prediction,2,1,2_1_345,2_345_3,-0.5469000000000008,-0.5822020400000021,20.2270631
night,2022-12-03,71,21.1538,4,345,183.24991072,prediction,2,1,2_1_345,2_345_4,0.03810000000000002,-0.09003567999999973,20.13702742
night,2022-12-03,82,21.1506,5,345,235.601945306,prediction,2,1,2_1_345,2_345_5,-0.0031999999999996476,-0.1640568800000004,19.97297054
night,2022-12-03,93,20.9147,6,345,287.968116355,prediction,2,1,2_1_345,2_345_6,-0.2359000000000009,-0.21013169999999803,19.76283884
night,2022-12-03,104,20.5951,7,345,340.295141519,prediction,2,1,2_1_345,2_345_7,-0.3196000000000012,-0.12084984000000176,19.641989
night,2022-12-03,115,20.5247,8,345,392.709712269,prediction,2,1,2_1_345,2_345_8,-0.07039999999999935,0.18826475000000187,19.83025375
night,2022-12-03,126,19.3381,9,345,445.079436204,prediction,2,1,2_1_345,2_345_9,-1.1865999999999985,-1.2198474899999994,18.61040626
night,2022-12-03,137,19.7515,10,345,497.390112246,prediction,2,1,2_1_345,2_345_10,0.4133999999999993,0.3288231899999978,18.93922945
night,2022-12-03,145,19.3689,11,345,546.992209207,prediction,2,1,2_1_345,2_345_11,-0.38260000000000005,-0.47763671999999957,18.46159273
night,2022-12-03,159,19.2049,12,345,601.582898436,prediction,2,1,2_1_345,2_345_12,-0.16400000000000148,0.04761311000000035,18.50920584
night,2022-12-03,170,18.8285,13,345,653.896039442,prediction,2,1,2_1_345,2_345_13,-0.3764000000000003,-0.19471460000000107,18.31449124
night,2022-12-03,181,18.1008,14,345,707.200965457,prediction,2,1,2_1_345,2_345_14,-0.7276999999999987,-0.7484632599999976,17.56602798
night,2022-12-03,192,17.8869,15,345,758.669844378,prediction,2,1,2_1_345,2_345_15,-0.21389999999999887,-0.3844773700000026,17.18155061
night,2022-12-03,203,18.3295,16,345,810.993894777,prediction,2,1,2_1_345,2_345_16,0.44259999999999877,0.38004151000000164,17.56159212
night,2022-12-03,215,17.9694,17,345,864.503329694,prediction,2,1,2_1_345,2_345_17,-0.3600999999999992,-0.4745500500000013,17.08704207
night,2022-12-03,225,17.6248,18,345,915.786279166,prediction,2,1,2_1_345,2_345_18,-0.3445999999999998,-0.35142396999999903,16.7356181
night,2022-12-03,236,17.3765,19,345,968.119276911,prediction,2,1,2_1_345,2_345_19,-0.2483000000000004,-0.1976462099999985,16.53797189
night,2022-12-03,247,17.4798,20,345,1020.45253703,prediction,2,1,2_1_345,2_345_20,0.10330000000000084,0.2419223699999975,16.77989426
night,2022-12-03,257,17.1938,21,345,1074.18632633,prediction,2,1,2_1_345,2_345_21,-0.28600000000000136,-0.2752296199999975,16.50466464
night,2022-12-03,269,16.9439,22,345,1125.25634889,prediction,2,1,2_1_345,2_345_22,-0.24990000000000023,-0.2682057499999999,16.23645889
night,2022-12-03,280,16.8551,23,345,1177.59668494,prediction,2,1,2_1_345,2_345_23,-0.0887999999999991,-0.19217720000000327,16.04428169
night,2022-12-03,291,16.1694,24,345,1229.93735902,prediction,2,1,2_1_345,2_345_24,-0.6857000000000006,-0.6579097299999983,15.38637196
night,2022-12-25,40,20.67235849,1,15,26.1499340473,base,2,2,2_2_15,2_15_1,0.44235849000000016,0.44235849000000016,20.67235849
night,2022-12-25,46,19.5302557,2,15,78.50635058,base,2,2,2_2_15,2_15_2,-1.1421027899999991,-1.1421027899999991,19.5302557
night,2022-12-25,59,19.62324176,3,15,130.871230267,base,2,2,2_2_15,2_15_3,0.09298605999999765,0.09298605999999765,19.62324176
night,2022-12-25,69,19.91462929,4,15,183.246919315,base,2,2,2_2_15,2_15_4,0.2913875300000015,0.2913875300000015,19.91462929
night,2022-12-25,81,19.96632808,5,15,235.597026849,base,2,2,2_2_15,2_15_5,0.05169878999999966,0.05169878999999966,19.96632808
night,2022-12-25,92,19.61208309,6,15,287.960622974,base,2,2,2_2_15,2_15_6,-0.35424499000000154,-0.35424499000000154,19.61208309
night,2022-12-25,103,19.80971771,7,15,340.284751843,base,2,2,2_2_15,2_15_7,0.19763462000000231,0.19763462000000231,19.80971771
night,2022-12-25,114,19.04874558,8,15,392.695837136,base,2,2,2_2_15,2_15_8,-0.7609721300000025,-0.7609721300000025,19.04874558
night,2022-12-25,125,18.6502903,9,15,445.06189049,base,2,2,2_2_15,2_15_9,-0.39845527999999675,-0.39845527999999675,18.6502903
night,2022-12-25,136,19.16623036,10,15,497.368061999,base,2,2,2_2_15,2_15_10,0.5159400599999984,0.5159400599999984,19.16623036
night,2022-12-25,143,18.88890511,11,15,546.961835945,base,2,2,2_2_15,2_15_11,-0.2773252500000005,-0.2773252500000005,18.88890511
night,2022-12-25,158,19.17837726,12,15,601.549994255,base,2,2,2_2_15,2_15_12,0.2894721500000017,0.2894721500000017,19.17837726
night,2022-12-25,169,18.89944015,13,15,653.857246533,base,2,2,2_2_15,2_15_13,-0.2789371100000011,-0.2789371100000011,18.89944015
night,2022-12-25,180,18.55644136,14,15,707.152439805,base,2,2,2_2_15,2_15_14,-0.34299878999999933,-0.34299878999999933,18.55644136
night,2022-12-25,190,18.37977925,15,15,758.617319606,base,2,2,2_2_15,2_15_15,-0.17666211000000231,-0.17666211000000231,18.37977925
night,2022-12-25,201,18.34872328,16,15,810.933963379,base,2,2,2_2_15,2_15_16,-0.031055969999997046,-0.031055969999997046,18.34872328
night,2022-12-25,213,18.70791659,17,15,864.438434635,base,2,2,2_2_15,2_15_17,0.35919330999999843,0.35919330999999843,18.70791659
night,2022-12-25,223,18.79393294,18,15,915.710469659,base,2,2,2_2_15,2_15_18,0.0860163500000013,0.0860163500000013,18.79393294
night,2022-12-25,234,18.64137396,19,15,968.034633446,base,2,2,2_2_15,2_15_19,-0.152558980000002,-0.152558980000002,18.64137396
night,2022-12-25,245,17.38772102,20,15,1020.3586323,base,2,2,2_2_15,2_15_20,-1.2536529399999985,-1.2536529399999985,17.38772102
night,2022-12-25,255,16.47193485,21,15,1074.08747563,base,2,2,2_2_15,2_15_21,-0.9157861700000005,-0.9157861700000005,16.47193485
night,2022-12-25,267,16.39686246,22,15,1125.14278858,base,2,2,2_2_15,2_15_22,-0.07507238999999899,-0.07507238999999899,16.39686246
night,2022-12-25,278,16.13445062,23,15,1177.47240482,base,2,2,2_2_15,2_15_23,-0.2624118400000022,-0.2624118400000022,16.13445062
night,2022-12-25,35,20.19264999,1,45,26.1492919353,base,2,2,2_2_45,2_45_1,-0.03735001000000082,-0.03735001000000082,20.19264999
night,2022-12-25,45,19.8534642,2,45,78.5051404983,base,2,2,2_2_45,2_45_2,-0.3391857899999984,-0.3391857899999984,19.8534642
night,2022-12-25,57,20.15288567,3,45,130.869096061,base,2,2,2_2_45,2_45_3,0.29942146999999864,0.29942146999999864,20.15288567
night,2022-12-25,70,19.88467293,4,45,183.248158249,base,2,2,2_2_45,2_45_4,-0.2682127399999992,-0.2682127399999992,19.88467293
night,2022-12-25,79,20.01590681,5,45,235.589826951,base,2,2,2_2_45,2_45_5,0.13123387999999991,0.13123387999999991,20.01590681
night,2022-12-25,91,20.44949851,6,45,287.957554831,base,2,2,2_2_45,2_45_6,0.4335917000000009,0.4335917000000009,20.44949851
night,2022-12-25,102,20.13736534,7,45,340.276678648,base,2,2,2_2_45,2_45_7,-0.31213317000000274,-0.31213317000000274,20.13736534
night,2022-12-25,111,19.67249958,8,45,392.681811001,base,2,2,2_2_45,2_45_8,-0.4648657599999986,-0.4648657599999986,19.67249958
night,2022-12-25,122,19.84373024,9,45,445.044364492,base,2,2,2_2_45,2_45_9,0.1712306599999991,0.1712306599999991,19.84373024
night,2022-12-25,134,19.43916824,10,45,497.348890797,base,2,2,2_2_45,2_45_10,-0.40456199999999853,-0.40456199999999853,19.43916824
night,2022-12-25,146,19.13869682,11,45,546.992632234,base,2,2,2_2_45,2_45_11,-0.30047142000000093,-0.30047142000000093,19.13869682
night,2022-12-25,156,19.46451311,12,45,601.532445915,base,2,2,2_2_45,2_45_12,0.3258162899999988,0.3258162899999988,19.46451311
night,2022-12-25,167,19.80276505,13,45,653.835724378,base,2,2,2_2_45,2_45_13,0.3382519400000028,0.3382519400000028,19.80276505
night,2022-12-25,179,19.91028439,14,45,707.144348088,base,2,2,2_2_45,2_45_14,0.10751933999999963,0.10751933999999963,19.91028439
night,2022-12-25,189,19.14834711,15,45,758.58921792,base,2,2,2_2_45,2_45_15,-0.7619372800000015,-0.7619372800000015,19.14834711
night,2022-12-25,200,19.31341756,16,45,810.90091175,base,2,2,2_2_45,2_45_16,0.16507045000000176,0.16507045000000176,19.31341756
night,2022-12-25,208,19.8733297,17,45,864.159798579,base,2,2,2_2_45,2_45_17,0.559912139999998,0.559912139999998,19.8733297
night,2022-12-25,221,19.74403166,18,45,915.637247911,base,2,2,2_2_45,2_45_18,-0.12929803999999834,-0.12929803999999834,19.74403166
night,2022-12-25,232,19.15865944,19,45,967.953625279,base,2,2,2_2_45,2_45_19,-0.58537222,-0.58537222,19.15865944
night,2022-12-25,243,18.51718331,20,45,1020.26945164,base,2,2,2_2_45,2_45_20,-0.6414761300000009,-0.6414761300000009,18.51718331
night,2022-12-25,254,18.46989631,21,45,1073.99224514,base,2,2,2_2_45,2_45_21,-0.047287000000000745,-0.047287000000000745,18.46989631
night,2022-12-25,266,18.80304081,22,45,1125.0365688,base,2,2,2_2_45,2_45_22,0.3331444999999995,0.3331444999999995,18.80304081
night,2022-12-25,277,18.61127362,23,45,1177.35692372,base,2,2,2_2_45,2_45_23,-0.1917671900000002,-0.1917671900000002,18.61127362
night,2022-12-25,288,18.0015066,24,45,1229.67680296,base,2,2,2_2_45,2_45_24,-0.6097670199999996,-0.6097670199999996,18.0015066
night,2022-12-25,298,18.45175415,25,45,1281.99601257,base,2,2,2_2_45,2_45_25,0.4502475500000003,0.4502475500000003,18.45175415
night,2022-12-25,309,18.29116866,26,45,1336.0622659,base,2,2,2_2_45,2_45_26,-0.160585489999999,-0.160585489999999,18.29116866
night,2022-12-25,320,18.33504846,27,45,1386.76970677,base,2,2,2_2_45,2_45_27,0.043879799999999136,0.043879799999999136,18.33504846
night,2022-12-25,331,18.13962613,28,45,1439.09234714,base,2,2,2_2_45,2_45_28,-0.19542232999999953,-0.19542232999999953,18.13962613
night,2022-12-25,342,18.132692,29,45,1491.41441585,base,2,2,2_2_45,2_45_29,-0.006934130000001204,-0.006934130000001204,18.132692
night,2022-12-25,353,18.21000578,30,45,1543.73587725,base,2,2,2_2_45,2_45_30,0.07731378000000078,0.07731378000000078,18.21000578
night,2022-12-25,33,20.683221,1,75,26.148976916,base,2,2,2_2_75,2_75_1,0.4532209999999992,0.4532209999999992,20.683221
night,2022-12-25,51,20.31976073,2,75,78.507621266,base,2,2,2_2_75,2_75_2,-0.3634602700000009,-0.3634602700000009,20.31976073
night,2022-12-25,56,20.6108357,3,75,130.868089502,base,2,2,2_2_75,2_75_3,0.2910749700000004,0.2910749700000004,20.6108357
night,2022-12-25,67,20.29995184,4,75,183.244421032,base,2,2,2_2_75,2_75_4,-0.31088386000000057,-0.31088386000000057,20.29995184
night,2022-12-25,77,19.509756,5,75,235.586681799,base,2,2,2_2_75,2_75_5,-0.7901958399999991,-0.7901958399999991,19.509756
night,2022-12-25,89,20.0763881,6,75,287.954487322,base,2,2,2_2_75,2_75_6,0.5666320999999996,0.5666320999999996,20.0763881
night,2022-12-25,99,20.29897133,7,75,340.271549334,base,2,2,2_2_75,2_75_7,0.22258323000000146,0.22258323000000146,20.29897133
night,2022-12-25,109,20.07274233,8,75,392.674128151,base,2,2,2_2_75,2_75_8,-0.226229,-0.226229,20.07274233
night,2022-12-25,121,20.18916206,9,75,445.040277329,base,2,2,2_2_75,2_75_9,0.1164197300000005,0.1164197300000005,20.18916206
night,2022-12-25,132,20.51389599,10,75,497.338930083,base,2,2,2_2_75,2_75_10,0.3247339300000007,0.3247339300000007,20.51389599
night,2022-12-25,147,20.69917487,11,75,547.000708722,base,2,2,2_2_75,2_75_11,0.18527887999999848,0.18527887999999848,20.69917487
night,2022-12-25,154,20.32811109,12,75,601.521631113,base,2,2,2_2_75,2_75_12,-0.37106378000000007,-0.37106378000000007,20.32811109
night,2022-12-25,165,20.42128243,13,75,653.822554947,base,2,2,2_2_75,2_75_13,0.09317134000000138,0.09317134000000138,20.42128243
night,2022-12-25,175,20.39555358,14,75,706.911391158,base,2,2,2_2_75,2_75_14,-0.025728850000000136,-0.025728850000000136,20.39555358
night,2022-12-25,186,20.96744525,15,75,758.538606215,base,2,2,2_2_75,2_75_15,0.5718916699999994,0.5718916699999994,20.96744525
night,2022-12-25,197,21.13345866,16,75,810.845114994,base,2,2,2_2_75,2_75_16,0.16601340999999792,0.16601340999999792,21.13345866
night,2022-12-25,216,21.01099097,17,75,864.537255183,base,2,2,2_2_75,2_75_17,-0.12246768999999702,-0.12246768999999702,21.01099097
