p_id,source,date,lst_pred
1227,cws,27/12/2022,39.52456619
1228,cws,27/12/2022,39.08938253
1229,cws,27/12/2022,39.66191178
1230,cws,27/12/2022,39.0407498
1235,cws,27/12/2022,41.21003048
1238,cws,27/12/2022,39.25270406
1248,cws,27/12/2022,38.94345346
1258,cws,27/12/2022,39.76474803
1259,cws,27/12/2022,-9999
1263,cws,27/12/2022,40.84491505
1269,cws,27/12/2022,38.79015714
1279,cws,27/12/2022,39.05784152
1281,cws,27/12/2022,37.90390246
1292,cws,27/12/2022,40.70798792
1297,cws,27/12/2022,39.19125463
1302,cws,27/12/2022,38.13899708
1324,cws,27/12/2022,39.66963128
1338,cws,27/12/2022,39.03913476
1345,cws,27/12/2022,36.58735881
1348,cws,27/12/2022,41.92386707
1349,cws,27/12/2022,40.31684774
1350,cws,27/12/2022,38.65723793
1354,cws,27/12/2022,39.48124543
1355,cws,27/12/2022,39.19945565
1360,cws,27/12/2022,37.27907159
1366,cws,27/12/2022,39.79278288
1377,cws,27/12/2022,39.21839342
1381,cws,27/12/2022,39.77187952
175,cws,27/12/2022,36.26587824
176,cws,27/12/2022,38.02761441
177,cws,27/12/2022,41.13104114
179,cws,27/12/2022,39.91569806
180,cws,27/12/2022,39.28492247
181,cws,27/12/2022,38.09010338
182,cws,27/12/2022,37.96025758
183,cws,27/12/2022,39.63121818
184,cws,27/12/2022,39.72305306
185,cws,27/12/2022,39.69780134
186,cws,27/12/2022,38.98592345
187,cws,27/12/2022,36.65803972
188,cws,27/12/2022,35.00546651
190,cws,27/12/2022,38.05160128
192,cws,27/12/2022,40.14925385
193,cws,27/12/2022,38.27299899
194,cws,27/12/2022,40.9520134
195,cws,27/12/2022,38.95362576
35,cws,27/12/2022,40.01972052
34,cws,27/12/2022,39.62249194
33,cws,27/12/2022,40.8509921
17,cws,27/12/2022,40.3368317
18,cws,27/12/2022,40.36802557
16,cws,27/12/2022,40.28732441
15,cws,27/12/2022,37.51618869
14,cws,27/12/2022,38.70614047
13,cws,27/12/2022,38.95853991
114,cws,27/12/2022,39.73934349
115,cws,27/12/2022,39.14115065
20,cws,27/12/2022,39.91823955
21,cws,27/12/2022,39.78669849
2,cws,27/12/2022,39.63760107
25,cws,27/12/2022,39.94138687
117,cws,27/12/2022,38.79176763
5,cws,27/12/2022,39.18191094
7,cws,27/12/2022,38.31471511
9,cws,27/12/2022,38.53597234
11,cws,27/12/2022,38.90761361
12,cws,27/12/2022,39.45580395
22,cws,27/12/2022,39.77305579
23,cws,27/12/2022,39.31513725
24,cws,27/12/2022,40.15544035
26,cws,27/12/2022,37.87400161
27,cws,27/12/2022,40.30267646
28,cws,27/12/2022,39.99846287
29,cws,27/12/2022,39.61070754
30,cws,27/12/2022,39.67121114
31,cws,27/12/2022,39.44190301
32,cws,27/12/2022,40.00104997
36,cws,27/12/2022,40.18153474
37,cws,27/12/2022,40.13836567
38,cws,27/12/2022,39.97708558
39,cws,27/12/2022,38.53468707
40,cws,27/12/2022,39.47513236
41,cws,27/12/2022,39.71958334
42,cws,27/12/2022,40.35294108
43,cws,27/12/2022,40.02217612
45,cws,27/12/2022,38.87424034
46,cws,27/12/2022,39.3925628
47,cws,27/12/2022,39.06603601
48,cws,27/12/2022,40.09668489
49,cws,27/12/2022,39.9904993
50,cws,27/12/2022,40.09243524
51,cws,27/12/2022,39.3233945
52,cws,27/12/2022,39.31519257
53,cws,27/12/2022,39.53692477
54,cws,27/12/2022,40.7872435
55,cws,27/12/2022,39.80279478
56,cws,27/12/2022,38.10547217
57,cws,27/12/2022,40.72179445
58,cws,27/12/2022,41.07608779
59,cws,27/12/2022,40.5879739
60,cws,27/12/2022,39.54710427
61,cws,27/12/2022,34.84722807
62,cws,27/12/2022,39.53115319
63,cws,27/12/2022,39.5104572
64,cws,27/12/2022,39.91805575
65,cws,27/12/2022,40.08115933
66,cws,27/12/2022,40.20224474
67,cws,27/12/2022,40.76491101
68,cws,27/12/2022,41.27925164
69,cws,27/12/2022,40.57941986
