temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,27/01/2023,217,1772,8682800,21.9647102
night,prediction,27/01/2023,218,1867,9148300,18.08878649
night,prediction,27/01/2023,219,1864,9133600,20.99463054
night,prediction,27/01/2023,220,1868,9153200,20.37039009
night,prediction,27/01/2023,221,1868,9153200,18.63082488
night,prediction,27/01/2023,222,1871,9167900,20.47556213
night,prediction,27/01/2023,223,1864,9133600,17.01494795
night,prediction,27/01/2023,224,1866,9143400,22.88014911
night,prediction,27/01/2023,225,1871,9167900,14.66246937
night,prediction,27/01/2023,226,1871,9167900,15.16417875
night,prediction,27/01/2023,227,1872,9172800,16.98447322
night,prediction,27/01/2023,228,1863,9128700,16.85400649
night,prediction,27/01/2023,229,1977,9687300,20.79680309
night,prediction,27/01/2023,230,1973,9667700,19.62408471
night,prediction,27/01/2023,231,1970,9653000,19.9904162
night,prediction,27/01/2023,232,1976,9682400,17.83315053
night,prediction,27/01/2023,233,1968,9643200,20.48060464
night,prediction,27/01/2023,234,1974,9672600,16.6855022
night,prediction,27/01/2023,235,1972,9662800,22.65708714
night,prediction,27/01/2023,236,1971,9657900,14.36420972
night,prediction,27/01/2023,237,1970,9653000,15.54938513
night,prediction,27/01/2023,238,1971,9657900,16.74059569
night,prediction,27/01/2023,239,1976,9682400,16.0957929
night,prediction,27/01/2023,240,2088,10231200,20.72080269
night,prediction,27/01/2023,241,2081,10196900,19.90053118
night,prediction,27/01/2023,242,2087,10226300,19.76560949
night,prediction,27/01/2023,243,2076,10172400,17.01098648
night,prediction,27/01/2023,244,2083,10206700,20.53217881
night,prediction,27/01/2023,245,2048,10035200,15.05772213
night,prediction,27/01/2023,246,2045,10020500,22.33004653
night,prediction,27/01/2023,247,2059,10089100,14.62041881
night,prediction,27/01/2023,248,2086,10221400,15.32666646
night,prediction,27/01/2023,249,2083,10206700,16.24922752
night,prediction,27/01/2023,250,2089,10236100,16.030097
night,prediction,27/01/2023,251,2201,10784900,19.83581889
night,prediction,27/01/2023,252,2198,10770200,20.46962196
night,prediction,27/01/2023,253,2194,10750600,19.59150381
night,prediction,27/01/2023,254,2198,10770200,16.78172489
night,prediction,27/01/2023,255,1099,5385100,13.80719171
night,prediction,27/01/2023,256,2184,10701600,20.82016418
night,prediction,27/01/2023,257,1288,6311200,14.14679882
night,prediction,27/01/2023,258,1101,5394900,21.7436448
night,prediction,27/01/2023,259,2188,10721200,15.92214782
night,prediction,27/01/2023,260,2198,10770200,14.98403674
night,prediction,27/01/2023,261,2197,10765300,16.42735535
night,prediction,27/01/2023,262,2295,11245500,20.50249451
night,prediction,27/01/2023,263,2292,11230800,19.1571435
night,prediction,27/01/2023,264,2292,11230800,19.72793025
night,prediction,27/01/2023,265,2296,11250400,20.48626601
night,prediction,27/01/2023,266,2297,11255300,17.02659624
night,prediction,27/01/2023,267,496,2430400,13.5595736
night,prediction,27/01/2023,268,497,2435300,19.94623101
night,prediction,27/01/2023,269,688,3371200,14.08015867
night,prediction,27/01/2023,270,2295,11245500,14.97476821
night,prediction,27/01/2023,271,2295,11245500,16.64779425
night,prediction,27/01/2023,272,2293,11235700,15.29247554
night,prediction,27/01/2023,273,2395,11735500,20.36716408
night,prediction,27/01/2023,274,2401,11764900,18.87726792
night,prediction,27/01/2023,275,2382,11671800,19.50690355
night,prediction,27/01/2023,276,2402,11769800,20.56516189
night,prediction,27/01/2023,277,2383,11676700,16.80637307
night,prediction,27/01/2023,278,90,441000,13.23359239
night,prediction,27/01/2023,279,89,436100,18.07662604
night,prediction,27/01/2023,280,269,1318100,13.97001991
night,prediction,27/01/2023,281,2399,11755100,15.86070918
night,prediction,27/01/2023,282,2401,11764900,16.46920907
night,prediction,27/01/2023,283,2401,11764900,14.94310152
night,prediction,27/01/2023,284,2519,12343100,20.28619498
night,prediction,27/01/2023,285,2515,12323500,18.73801932
night,prediction,27/01/2023,286,2418,11848200,20.4556793
night,prediction,27/01/2023,287,2220,10878000,19.28554686
night,prediction,27/01/2023,288,2219,10873100,16.38646728
night,prediction,27/01/2023,291,11,53900,13.54613044
night,prediction,27/01/2023,292,2419,11853100,15.69775656
night,prediction,27/01/2023,293,2515,12323500,16.54172741
night,prediction,27/01/2023,294,2518,12338200,14.3504658
night,prediction,27/01/2023,295,2548,12485200,19.89212571
night,prediction,27/01/2023,296,2574,12612600,18.13178732
night,prediction,27/01/2023,297,2221,10882900,20.41725752
night,prediction,27/01/2023,298,2002,9809800,16.98349817
night,prediction,27/01/2023,299,2000,9800000,18.55367559
night,prediction,27/01/2023,303,2223,10892700,15.72826516
night,prediction,27/01/2023,304,2579,12637100,16.25868787
night,prediction,27/01/2023,305,2544,12465600,14.25523295
night,prediction,27/01/2023,306,1472,7212800,20.0065454
night,prediction,27/01/2023,307,1700,8330000,17.37896555
night,prediction,27/01/2023,308,2051,10049900,20.25696756
night,prediction,27/01/2023,309,1823,8932700,16.79588345
night,prediction,27/01/2023,310,1825,8942500,17.49280937
night,prediction,27/01/2023,314,2052,10054800,15.99641049
night,prediction,27/01/2023,315,1694,8300600,16.38814546
night,prediction,27/01/2023,316,1472,7212800,14.81416168
